logFC	AveExpr	t	P.Value	adj.P.Val	B
3087	-0.696908958218189	4.75701859173754	-2.94627798619788	0.0314966130936304	0.151446214625206	-3.98591592828322
2211	0.314151047802659	5.52042447544531	2.9439204922911	0.0315834557557339	0.15165315002035	-4.43733407155262
850	-0.439650491246394	8.16549953021696	-2.94368308120431	0.0315922160007731	0.15165315002035	-4.57604387603777
1884	-0.190814320744666	6.61062512369177	-2.94005663221902	0.0317263653903438	0.152170513966986	-4.56354248831376
1185	-0.632618740356006	4.97300264282785	-2.93927175051077	0.0317554831021541	0.152183669019459	-4.10464298865145
859	-0.256629392246964	7.42397969278852	-2.93438492684742	0.031937446161278	0.152854934147801	-4.58530552346976
866	0.426435811021125	7.91420835005836	2.93408810918228	0.0319485356295057	0.152854934147801	-4.5894549869747
232	0.256101982000401	6.45704359779236	2.9331912641934	0.0319820688937163	0.152888597776921	-4.56883624681232
528	-0.915614108963906	10.491481613653	-2.92926668234617	0.0321292714994639	0.153465146152241	-4.47931725277691
2108	-0.243672028285967	5.19911813920386	-2.928516493411	0.0321574952204865	0.153472909364935	-4.28233269495951
565	0.464925195335033	6.70707600326921	2.92537697774566	0.0322759102331969	0.153807197253615	-4.58502163032502
716	0.174454004305128	4.96861663914083	2.92524623704579	0.0322808519712527	0.153807197253615	-4.1386399014898
1449	0.520346157886659	8.21800785040672	2.92333451941678	0.0323532073199295	0.154024757620456	-4.60185406496487
3815	0.337469550417097	4.9509831144987	2.92196445414777	0.0324051730099062	0.154144969717361	-4.13109428825858
164	0.396878937181906	5.88579222538775	2.92101478004578	0.0324412480207622	0.154169666848385	-4.55427797335806
848	0.20298876741722	7.06014766247619	2.91986169317836	0.0324851100819877	0.154169666848385	-4.59974740180368
1892	-0.328665347567321	8.0846326723019	-2.91971952623521	0.0324905225108554	0.154169666848385	-4.60780053247343
3516	0.526480338108149	6.21973722022701	2.91702770545761	0.0325931921789278	0.154529760782591	-4.58221319495312
767	0.161639310611903	6.84526287981255	2.91630083281302	0.0326209779188498	0.154534517727228	-4.60066871221602
474	0.339054249078493	5.61738104180998	2.91520103653675	0.0326630692930288	0.154596069405784	-4.50750917628407
99	0.272203064167641	10.9448520178893	2.91456192403416	0.0326875571360584	0.154596069405784	-4.47299649011204
4824	-0.697632778826341	4.33267343726715	-2.90803766978068	0.0329387077451448	0.15565630113799	-3.85046772493372
2252	-0.4119268249441	10.1226581206999	-2.90356471816662	0.0331121330976619	0.156347797032332	-4.53470594962039
589	-0.426462013308326	10.3116384202634	-2.90133711057655	0.0331988803503455	0.156629222912096	-4.52677181652383
2171	1.02789066548432	5.25365834141296	2.89883079853959	0.0332967829657805	0.156962775908949	-4.24040167256523
2318	-0.270841287905274	5.77515113240948	-2.89798528386068	0.0333298831592999	0.156990551697274	-4.56869598972129
1553	-0.643213533203313	7.1943431575817	-2.89728173374665	0.0333574535991466	0.156992257150959	-4.63030769325035
2013	0.282224549805333	7.76183881461049	2.89557456172191	0.033424458984785	0.157179403701882	-4.63931435163133
4451	-0.385366110111093	5.36803446131014	-2.89162715064384	0.0335799656945531	0.157782086366101	-4.4135337423224
3952	0.236492394071203	5.41580509386875	2.88961075805994	0.0336597107111768	0.158028096666794	-4.46796558936923
3307	0.611709041868694	5.56897417947504	2.87854209518176	0.0341012217209996	0.159970771813145	-4.50461812173816
2343	-0.487506364270743	5.30588888768513	-2.87545808725715	0.0342253805160706	0.160321165047886	-4.38189485932926
706	-0.374624515196599	6.61491810497591	-2.87530674750257	0.0342314861939334	0.160321165047886	-4.64802490185251
697	0.145495614568456	6.14524710913949	2.87415596646375	0.0342779530803521	0.160408588218679	-4.63852464084344
2955	0.238126802002725	6.20320408792588	2.87236262333493	0.0343505053356715	0.160617840994185	-4.64218134350044
2665	0.428473676257693	6.81086779068437	2.87147387063636	0.0343865242481128	0.160656068754341	-4.65711961121108
4340	0.472704959786857	5.16770586689262	2.86889034494633	0.0344914662989268	0.161015987495799	-4.32079804658298
2891	-0.282380169652619	6.1321391389025	-2.8673725832332	0.0345532830363287	0.161049552238809	-4.64509112731907
1992	-0.451833665193639	6.6170226908677	-2.86734324110434	0.0345544793191761	0.161049552238809	-4.65859467307321
1526	0.262916298269532	5.88625100543782	2.86640621843981	0.0345927060478514	0.161097589908073	-4.63010316928281
3510	0.378628053636929	5.25184414505977	2.86301541469849	0.0347314297438286	0.161613185178944	-4.39347953156653
1210	0.569437451308488	7.49493131720671	2.8617754654547	0.0347823122583797	0.161719534029694	-4.68023482362837
217	0.205318891001049	9.72893823187922	2.86060315597833	0.0348304951738323	0.161744174806142	-4.6135859229408
1971	-0.195853298866886	6.85048779072361	-2.85981438890028	0.0348629558387831	0.161744174806142	-4.67377163022732
794	0.668428623498946	5.49270285935651	2.85960186527797	0.0348717077051717	0.161744174806142	-4.48730693202923
3514	0.30297924633296	6.33106866270702	2.85811957373086	0.0349328172920673	0.161790779820412	-4.6636309544051
2739	-1.07215499849643	5.16107148450452	-2.85799797501516	0.0349378356423281	0.161790779820412	-4.24059317143188
2604	0.521861864622545	7.49807852763514	2.8558294575713	0.0350274642586241	0.162075756834211	-4.68807125532194
2440	-0.523046296666177	5.29388488846269	-2.8540458150566	0.0351013764770249	0.162287614000347	-4.39412883965042
3133	0.167646809712292	4.64772629791386	2.8490805566805	0.0353080438867156	0.162969782828498	-4.06702010188597
4462	-0.458613391099375	6.594033510379	-2.84871942634911	0.0353231276524855	0.162969782828498	-4.68236792507169
3012	0.329747269078886	5.93321958239608	2.84809539869066	0.0353492090093809	0.162969782828498	-4.65711969879683
2559	-0.23795410171203	4.99962465518263	-2.8477919150208	0.0353619008841039	0.162969782828498	-4.25603898905993
1985	0.628484521793228	4.60141357275427	2.83506395914215	0.0358987674036817	0.165311961627489	-4.05500860390467
3143	-0.271973470692179	5.53853164866174	-2.83083114057086	0.0360793045392577	0.166010835080955	-4.58769291422293
1642	-1.13454253340238	4.95903743421502	-2.8297111889382	0.036127240549519	0.166098946590219	-4.18719173574855
4448	-0.906041737434609	4.71108077749306	-2.82862131797959	0.0361739567908579	0.16610913627315	-4.10360545926452
3620	0.468708002836816	4.47111787182677	2.82792926679583	0.0362036556122708	0.16610913627315	-4.012594683001
3391	0.284290609411681	5.12058782128374	2.82764594139423	0.0362158220852032	0.16610913627315	-4.36367105366955
1599	0.586963792417812	8.88820809929518	2.82235838176141	0.0364437116861536	0.166958488602042	-4.71349281711307
1673	-0.408783872222841	6.06983118308665	-2.82200791075653	0.0364588727276556	0.166958488602042	-4.69845213938875
938	-0.422326589943356	9.41709441956817	-2.81958576550385	0.0365638435323983	0.167306405378222	-4.6867180237951
462	-0.435635586910649	8.96329795694008	-2.81691646083775	0.0366799134512416	0.167704517126517	-4.71737931032638
2433	-0.153484392596721	5.25110676503428	-2.81551196521133	0.0367411491485313	0.167851488984185	-4.47090476031654
3195	0.304416245404646	5.36100026293114	2.81335594897614	0.0368353712815297	0.168148807194958	-4.53271724988556
779	0.0851505271611321	5.60023436252045	2.81179129470979	0.036903917205814	0.168328539349839	-4.64835023662464
2335	0.576028550491936	5.3853941008235	2.81063541296394	0.0369546458841713	0.168426782584256	-4.51000050657008
3279	-1.02371456671274	5.26990088581676	-2.80928020488023	0.0370142207856669	0.168459620547864	-4.35575936352171
592	-0.500197180565384	6.93491178252411	-2.80914335889718	0.0370202424358217	0.168459620547864	-4.74002036739263
1972	-0.606872539559307	6.22721802941059	-2.80504348184375	0.0372011535015762	0.169046649014334	-4.72593571007727
1532	-0.173190610189613	5.29434622644147	-2.80489234363145	0.03720784129085	0.169046649014334	-4.50979631712778
1307	-0.299689279794183	10.3196467230627	-2.79737150632856	0.037542320272793	0.170395909554907	-4.66164922545261
2377	-0.23040738836105	6.09104363553022	-2.79678642066978	0.0375684802525387	0.170395909554907	-4.73595797734753
3096	0.72133300714768	6.3413528264937	2.79622920265686	0.0375934129745921	0.170395909554907	-4.74285986133803
1596	0.323956990717011	11.4897815617767	2.79537933547626	0.0376314755301234	0.170434547730621	-4.59390883100091
1384	0.242038931820787	10.1658152732149	2.78886475467336	0.0379246598835357	0.17162767649255	-4.68150279836154
192	-0.327936509898495	7.75290802518866	-2.78819281647873	0.0379550433958387	0.171630564572092	-4.77871475275638
1127	0.508877954296346	6.91820727105149	2.78573616098424	0.0380663569914333	0.171999122819554	-4.77069879878388
605	-0.242500090090658	8.21419873729247	-2.78426205632326	0.0381333233865232	0.172166882582347	-4.78351564788347
1727	0.216206424816598	5.98269622706691	2.78346913887858	0.038169398300215	0.172195018133104	-4.74810127888592
4477	-0.910836705825491	4.71467452106814	-2.78045827344177	0.0383067258425614	0.172425917675336	-4.16648127710279
3530	0.229790562752877	4.47387804770639	2.7798889191913	0.0383327557981222	0.172425917675336	-4.0801168527923
3107	-0.388202060275233	7.64496638294326	-2.7798261310018	0.0383356275689268	0.172425917675336	-4.78865391921264
59	0.247107210817274	8.92164968436268	2.77972807086611	0.038340113063684	0.172425917675336	-4.76972259537386
856	-0.46638144716731	9.1183276460956	-2.77753116040643	0.0384407569535522	0.172743900017131	-4.76010978347269
773	-0.697722982373727	7.82275254717434	-2.77396324110515	0.0386048314275117	0.173346208044158	-4.79595093962994
1910	0.267054751301817	5.45405443832895	2.77273036070777	0.038661706437171	0.173466598866623	-4.63558409889874
1782	0.99457458113107	4.34227811349049	2.77056312227317	0.0387619095587052	0.173545744979321	-4.03488178676702
2207	0.376706156366993	5.78063231016172	2.76982132206955	0.0387962728470824	0.173545744979321	-4.73547102366606
1688	0.130390660732848	5.75076037288387	2.76980541328973	0.0387970101767291	0.173545744979321	-4.73952957846273
2255	0.304643514242745	4.83049299819331	2.76974834451578	0.0387996552900042	0.173545744979321	-4.2580500079263
1456	0.229430213463158	8.00090025593026	2.76804217058213	0.0388788277803294	0.173567802988038	-4.8058676254239
4229	0.984364363130863	5.1285954998437	2.7678291283768	0.0388887262134784	0.173567802988038	-4.36926021742265
2516	-0.44898808411141	6.11247525040949	-2.76769778690744	0.0388948300283421	0.173567802988038	-4.77125500963229
2371	0.249570402629324	5.4149116522137	2.76631810375148	0.0389590118266447	0.173719859536121	-4.62699876502881
688	0.3770911970926	5.90956555503926	2.76353732028873	0.0390887274134751	0.174163673494789	-4.76352428866589
2288	-0.243322132926014	5.20253061516453	-2.76230744851409	0.0391462494349691	0.174285385215873	-4.49917061455827
1023	-0.284824054583932	6.14927150084808	-2.76093773906315	0.0392104217848327	0.174436494755964	-4.78472570971259
666	-0.368746502114119	9.07595773247462	-2.75988394456233	0.0392598722243779	0.174521928146888	-4.78613174156475
110	0.205553263479671	7.85650128793001	2.75601260146087	0.0394421310078342	0.175197148510549	-4.82192923359534
2502	-0.322680087113009	5.21324874778349	-2.75459015319086	0.0395093328144548	0.175304652679156	-4.50720591169499
1891	0.427782978206951	5.71443605521627	2.75421457547958	0.0395270975971546	0.175304652679156	-4.7376479081707
3385	0.350962380753179	5.0405839087926	2.75292873497381	0.0395879844848589	0.175439839076525	-4.40270282724816
496	0.284083934308526	6.7697217805662	2.75145634110357	0.0396578321479202	0.175594905923108	-4.81339094569542
4349	-0.791037822445463	4.91423281992787	-2.75090882268882	0.0396838400907681	0.175594905923108	-4.306972805802
1838	0.457093142105974	5.29643756154764	2.74827387563546	0.0398092674933039	0.176014922173458	-4.5602065637157
1403	-0.165058080138784	4.90526996832966	-2.74588871890824	0.0399231816985808	0.176383429097099	-4.33072093323313
2041	0.641097572974834	5.75063754244688	2.7447717579047	0.0399766509220876	0.176484526258948	-4.73665479801527
1885	0.413090435582614	6.1167055779346	2.74374365014536	0.0400259365346807	0.176567013612468	-4.8052281146259
4121	-0.421969028577461	4.85953901503866	-2.74285409393975	0.0400686343191606	0.176620336150922	-4.30869075350911
508	-0.466922016873288	8.02678883699683	-2.74211196895063	0.040104293993391	0.176642577360203	-4.83944137308068
698	-0.148631865603058	5.87970944013305	-2.74035452473001	0.0401888801920988	0.176880121059046	-4.79501678857299
2250	0.432116830608731	6.31034969994391	2.73758656660115	0.0403225018660578	0.17713385409496	-4.82030119845679
582	-0.21659618580639	7.36684732236421	-2.73750044226524	0.0403266673221494	0.17713385409496	-4.84122345588315
145	0.439113009321316	9.6088934556151	2.7372531970354	0.0403386281249181	0.17713385409496	-4.78234875953599
4651	0.818654470936112	4.64132657306654	2.73626514995691	0.0403864652217775	0.177209052722172	-4.19574540340774
1056	-0.404271391736844	5.62555795474877	-2.73468996329485	0.0404628585419893	0.177409341783646	-4.73118437077425
434	-0.344863483191438	6.20304164652575	-2.73197446207975	0.040594929069365	0.177853257957658	-4.82416273191399
3499	-0.497548322532012	8.53653279302942	-2.73067289688085	0.0406584001092944	0.177996182572556	-4.84699828744496
1169	0.160408482015423	6.60583755754253	2.72923831373321	0.0407284845346675	0.178053313792407	-4.83804237041448
1898	-0.468522568278791	6.7586708433715	-2.7291425614693	0.040733167106755	0.178053313792407	-4.84189217863098
799	-0.154363070218769	6.88979987331558	-2.72822077263791	0.040778275698046	0.178115556985409	-4.84699305092024
822	-0.157763927874623	5.54940716588528	-2.72743214406945	0.0408169116666473	0.178149455610102	-4.73667810780374
803	0.232261601356528	8.42834725857325	2.72440897895139	0.0409653947113669	0.178662379051086	-4.85992414896685
1207	0.371396835070092	5.79380910479607	2.72112004858149	0.0411276070877889	0.179234360193763	-4.80204251590102
3927	-0.498745648568978	5.85981768307442	-2.71993974332256	0.0411859930101314	0.179353343146006	-4.80189050239336
289	0.427397311392589	9.75141018856827	2.7168054246648	0.0413414813340191	0.179894681219676	-4.80036328223716
3182	-0.327297104342785	8.9673593828743	-2.71581210729761	0.0413908929805575	0.179973965710488	-4.85039527150629
3823	-0.326680960583143	6.03561289735195	-2.71018563340344	0.0416720070550846	0.181059849930601	-4.84465848951411
2435	0.324093930421467	6.17038934289473	2.70700584257504	0.0418318073604116	0.181617402911644	-4.85686194462461
1908	-0.237411013438811	10.3386329529048	-2.70503327040506	0.04193127788039	0.181912385992369	-4.78166864975926
4015	0.735550138007381	4.83429335709892	2.70206516329866	0.0420814409676944	0.182426682482041	-4.34111979614963
3777	0.247550084594876	4.73358760269855	2.69930660924253	0.0422215330382052	0.182707611776698	-4.29885859315237
555	0.299384958774706	8.96237240400162	2.698953413934	0.0422395069502036	0.182707611776698	-4.87340294461424
5037	-0.750342778211787	5.98310363364038	-2.69891936983034	0.0422412398804358	0.182707611776698	-4.83161556415859
591	0.594344855824424	6.66616587453928	2.69665516238929	0.042356669509084	0.183017401241621	-4.88304211374742
407	-0.541747151673823	9.46418734111809	-2.69627078636503	0.0423762994902609	0.183017401241621	-4.84535812768926
2827	0.740218660616105	4.73886112696761	2.69436100325551	0.0424739801147152	0.183295536820352	-4.30219642120463
276	-0.167516249642548	9.45188550391943	-2.69377048676051	0.0425042336682203	0.183295536820352	-4.84956489248068
1913	0.499274559438205	5.17827180910197	2.69178334436285	0.0426062138782505	0.183598098638913	-4.55445862955534
329	0.217186032222765	8.85723056715412	2.68997180430433	0.0426994167010292	0.183862413705178	-4.89113091515806
3901	0.369594822283757	4.14405218440748	2.68646044043608	0.0428807137713437	0.18450538289385	-4.07269101607005
1474	-0.183673861237187	5.01066843567097	-2.68539039077445	0.0429361302116117	0.184506299854662	-4.4755382580308
3416	-0.312596947277136	5.50663958757689	-2.6847229579528	0.0429707355361785	0.184506299854662	-4.7625162004275
1369	-0.494780602464703	11.3651821414871	-2.6841729245176	0.0429992769388651	0.184506299854662	-4.74719876815466
349	-0.246177807058218	6.98311269156918	-2.68398883229864	0.0430088341948908	0.184506299854662	-4.90662706575799
3692	-0.55580654110061	5.78260233752382	-2.68226821231652	0.0430982741980897	0.184752631592108	-4.82959033220886
4388	-0.598889831297324	4.47932824777944	-2.68141036145604	0.043142942738046	0.184806814846715	-4.19770364163551
1156	-0.416746294217178	7.51661125807424	-2.6807192039	0.0431789685286583	0.184823923153085	-4.91783334805579
3278	0.815147521944117	4.80502561298192	2.67765443285292	0.0433391150598681	0.185229392022741	-4.35393605770654
3733	0.879473842128609	4.66902628683958	2.67717945271133	0.0433639930441346	0.185229392022741	-4.28432274021625
1155	-0.137092364285989	11.1605260537539	-2.67706478194126	0.0433700014944062	0.185229392022741	-4.76976823879218
1651	0.391437042216967	5.98713153895873	2.67595368278966	0.0434282676056043	0.185341053316817	-4.88622937283735
1204	0.531512317583417	5.36522725414464	2.67419299932831	0.043520774192785	0.185598571391256	-4.68503460128413
2010	-0.445674408240227	6.8902291275162	-2.6706674998369	0.0437066559806538	0.186253622605888	-4.92136581978902
741	-0.808502613766938	6.70734549086339	-2.66350865361373	0.0440867951213154	0.187614639264387	-4.92701789598893
212	-0.271733876017256	7.42902299417006	-2.66342860920011	0.0440910660039009	0.187614639264387	-4.93970573860704
1037	-0.288480601211401	6.51816021341509	-2.65776113084883	0.0443946202551348	0.188767103074523	-4.93067989196884
1568	0.183616709726339	5.36770378275878	2.65664843551987	0.0444544860649608	0.188882462882786	-4.75086713023009
1943	-0.452970212868673	9.85463523331391	-2.65405673420659	0.0445942699871625	0.189214902753221	-4.87685972574148
42	-0.250823104799024	7.43297694768146	-2.65398190081471	0.0445983133005858	0.189214902753221	-4.95222415222704
1497	0.392945625744947	6.27084180354289	2.65335856350936	0.0446320083973395	0.189218727738904	-4.93029953649171
39	0.51774831687435	10.2597205591331	2.65082339212605	0.0447693376939288	0.189564764966708	-4.85743986843696
2449	1.0818811139357	6.27720117943463	2.65031389259741	0.0447969930174428	0.189564764966708	-4.92265844682077
4112	-0.338430090973536	5.90955956451874	-2.64948695149226	0.0448419187882075	0.189564764966708	-4.91188569884453
731	0.25892358844354	5.52570706594923	2.64891897417304	0.0448728043019686	0.189564764966708	-4.82945256118674
1427	-0.440274127534931	7.8647953133092	-2.64882535148574	0.0448778975640421	0.189564764966708	-4.96220221910393
1242	-0.446934175392709	10.9843772193082	-2.64741674583883	0.0449546051518165	0.189688356295332	-4.81935135463164
306	0.252704182796724	6.83527218546527	2.64708105915192	0.0449729066571948	0.189688356295332	-4.95262986979482
1322	0.317680974551066	5.24159144336854	2.64373441832176	0.0451558118101766	0.190320696964733	-4.68062160714835
2154	0.172017251761509	4.8248116964225	2.64282841393816	0.0452054682362655	0.190390913666607	-4.418548534583
2840	-0.317500063058041	5.4192547129053	-2.64190891763232	0.0452559253751245	0.19044168405764	-4.77773464077717
749	0.330323921551892	9.2189791081624	2.64137473471501	0.0452852668988854	0.19044168405764	-4.9337881471458
1365	-0.190384203722976	4.77106245955964	-2.64080581514001	0.0453165393780137	0.19044168405764	-4.39342577861964
1187	-0.21732925829555	5.0485064229825	-2.63921404547839	0.0454041619786527	0.19067104411705	-4.55938788274669
1769	0.796688997581554	8.00289958709499	2.6382944053205	0.0454548703425143	0.190736076783537	-4.97517518001041
2979	0.170544311436855	6.87862053129532	2.63773472555073	0.0454857611185696	0.190736076783537	-4.96626288464954
2670	-0.896526714005351	5.82709021843914	-2.63433112745676	0.0456741145034801	0.191386812407466	-4.86144597249306
202	0.349974189143947	7.99224735992864	2.6335138945271	0.0457194669596974	0.191437826093943	-4.98308628810127
3498	-0.44346679851987	5.49061988832494	-2.63155395542685	0.045828435353551	0.19175494705583	-4.80973882393156
1918	0.284196544002839	6.18089763704362	2.63090476529172	0.0458645916682691	0.191767169511531	-4.95802825660248
2569	0.411349711504893	5.34073445921383	2.62475362196084	0.0462087322006585	0.192980112093776	-4.75564249749876
1008	-0.510157199650163	7.01304894804113	-2.62452495947365	0.0462215797077293	0.192980112093776	-4.98451729717921
3397	-0.29143535278777	5.64516555476856	-2.62250018237703	0.0463355136541864	0.193315917414791	-4.89693171659401
2429	-0.361477858065395	10.753059038967	-2.61850302351781	0.0465613375403629	0.194117715034605	-4.87163476297702
452	-0.347851430802355	5.69142435770799	-2.6166114143229	0.0466686260923809	0.194424528919161	-4.91251714260747
4072	-0.559633786503618	6.09107192422881	-2.61558428348236	0.0467269964422373	0.194527250701089	-4.96653828233603
412	0.238528070151037	7.7084388721301	2.61346635352162	0.0468476078683032	0.194888750829207	-5.00930487949589
3141	0.499142253775023	7.66173362967625	2.6092641322984	0.0470879254700264	0.195638941008496	-5.01343697204733
240	-0.41370459454081	8.56690889220364	-2.60912767167429	0.0470957520036051	0.195638941008496	-5.00741356735633
2709	0.203335862534773	5.16926324713808	2.60768535286465	0.0471785615719618	0.195841942640446	-4.69018058761346
1052	0.181943346053012	6.07074706151306	2.60690000934239	0.0472237184441676	0.195842125865487	-4.98620518353509
776	-0.312223746930743	7.35066347225009	-2.60650431502967	0.0472464885970117	0.195842125865487	-5.01410014749616
4291	-0.745355640188901	4.97497788993302	-2.60557587094192	0.0472999629243324	0.19592303379282	-4.52627228495812
3700	0.397835079921314	5.62943828459396	2.60490365187324	0.0473387211504047	0.195942913226567	-4.91278009681582
257	-0.296467851508082	8.67507190329934	-2.6011873221421	0.0475536222535649	0.196691326453813	-5.01546709306217
1018	-0.627668913933876	12.0051014369544	-2.596930752768	0.0478010757284006	0.197573214149621	-4.82114894850934
785	0.369183387715412	5.59122588784223	2.59391768412769	0.0479770902908545	0.198158776648698	-4.91760994547707
1929	-0.489310757079136	7.51296608599462	-2.59278398402646	0.048043501137675	0.198291131304996	-5.03402048402852
2833	0.407017354479816	5.83995070674415	2.59137311465327	0.0481262886845005	0.198490840392829	-4.9793921724061
3938	-0.870631707962593	6.00571069291998	-2.59052786893015	0.0481759610627415	0.198535067908018	-4.96924320695118
4854	0.867817505724695	4.97760375456934	2.59002009182351	0.0482058284469903	0.198535067908018	-4.54656873501151
291	-0.181712775124725	8.19485632430345	-2.58747126987203	0.0483560560224282	0.198934729784382	-5.04325974361888
1521	0.356322608494797	7.01772833158305	2.58720424199588	0.048371824243932	0.198934729784382	-5.03513754322691
2187	-0.251747097036742	5.14998908288144	-2.58653911650789	0.0484111249098547	0.198954551801896	-4.69351285477542
882	0.234348100270668	5.29035063485803	2.58486721588852	0.048510067733591	0.199157367581876	-4.79744521465685
687	0.254573289490271	5.35806803472234	2.58453916619766	0.0485295075944745	0.199157367581876	-4.83530537551844
28	0.137759647732622	8.64591208661892	2.5808069706728	0.0487512738661802	0.199925266672253	-5.04459682934727
2103	-0.436071135061052	8.23907744718466	-2.57980918312207	0.0488107496541759	0.199953468079495	-5.05240988487334
1234	0.853852125544925	6.23102279563951	2.57912660600235	0.0488514821566105	0.199953468079495	-5.02021957187489
3139	0.634816083503135	4.74259178757124	2.57894856725971	0.0488621126502752	0.199953468079495	-4.4566868293737
34	-0.235033761494595	7.97488807235656	-2.5772200230649	0.0489654535877042	0.20023434954008	-5.05778019392923
1283	-0.3051688538819	8.15254702840653	-2.57606516677295	0.0490346296784786	0.200375221844774	-5.05851185920823
3579	-0.307396118454802	6.8086310356177	-2.57414392191029	0.0491499492556624	0.200704322155111	-5.04819720954031
1165	-0.17024528653725	5.2237435121469	-2.57277914358788	0.0492320478103584	0.200897394530246	-4.76995901833082
2181	0.601697705871273	4.64347912228765	2.56877245490375	0.0494739376790302	0.20174178120707	-4.41997963592382
362	-0.158843010993754	6.70187098019339	-2.56622267966025	0.0496285470853875	0.202229319691162	-5.05629787603594
2931	-0.473914642143678	6.17798519912498	-2.56357555689992	0.0497896176327234	0.202742479704174	-5.04387991330075
1135	0.284491716388551	5.49515334991587	2.56146514255489	0.0499184397404863	0.203123693443305	-4.93036752583767
3666	-0.255019641391801	5.82819437999263	-2.55415290614382	0.0503676085693962	0.204806977762802	-5.0302697971489
2401	0.21281264083507	6.07582020051276	2.55209268133327	0.0504949569670296	0.205177202853615	-5.05897019237234
4053	-0.654359034104424	7.88237285864926	-2.55052822030261	0.0505918954225944	0.205177202853615	-5.09162990900033
802	-0.186879290659447	5.20545734460814	-2.55051649342236	0.050592622819546	0.205177202853615	-4.78605705841485
83	-0.141869069310658	12.0518917696978	-2.54959205182551	0.0506500001533668	0.205177202853615	-4.88130647191736
995	0.318244044222812	6.24523852382525	2.54875269048218	0.050702158291605	0.205177202853615	-5.06866374747836
956	-0.215917358537537	7.34584334587837	-2.54866615774865	0.0507075387889374	0.205177202853615	-5.09066015650864
1122	0.389776298605567	5.74050464284883	2.54866562134613	0.0507075721437183	0.205177202853615	-5.01793187674603
2546	-0.492477833679637	6.44621882626746	-2.54781713357386	0.0507603630941671	0.205246878103255	-5.07510880118512
3302	-0.506107137209578	7.82430116981002	-2.54591261561823	0.050879076197985	0.205582821892418	-5.09816819738176
497	-0.355807424294788	6.23298152347546	-2.54479185239724	0.050949077500305	0.20572160754147	-5.07268876872199
3248	0.33157742864494	5.07248984871713	2.54196227242435	0.0511262767927171	0.206292739226558	-4.70100994051575
2439	1.11550562107202	5.06796715548257	2.53796338545083	0.0513778493490208	0.207028869685141	-4.62633236119079
4284	-0.739720368854708	4.94483539550763	-2.5379217601208	0.0513804751107664	0.207028869685141	-4.60494672945963
579	0.165426474603644	6.46786245028957	2.53638764439749	0.0514773505560363	0.207259596079572	-5.08999573675438
1814	0.293768098936004	5.12272368081972	2.5358780009643	0.0515095772579041	0.207259596079572	-4.745363816361
5249	-1.84445426597464	5.55284457556766	-2.53411362010711	0.0516213157271639	0.207564454178213	-4.67847937946665
5752	1.40563961064651	5.30036557209897	2.52848497309371	0.0519795474872476	0.208859323817144	-4.68329053763233
1597	0.642404031124608	8.52709735424156	2.52625820610541	0.0521220155359599	0.209286033154133	-5.11711296033045
4875	0.352998463782021	5.93361685821803	2.52403782291288	0.0522644987080695	0.209557999966487	-5.08341073496747
1089	0.143759847122663	7.81509148690704	2.52356927473794	0.0522946198593201	0.209557999966487	-5.1294372469333
2763	-0.51884289127838	12.0122404019169	-2.52350577243782	0.0522987036311511	0.209557999966487	-4.91813593583224
2237	0.306240270077523	5.20554233158352	2.52231219610564	0.0523755260162031	0.209720183978828	-4.81883716039858
1082	-0.516020489782134	6.39442811904005	-2.52172596282336	0.0524133028508019	0.209725906691489	-5.10809727435945
1253	0.432699627183244	6.67281811946561	2.5208503563658	0.0524697821319079	0.209806405336874	-5.11602370057263
886	0.936560188078955	9.63973053919371	2.51890767717366	0.0525953275819989	0.210162770185688	-5.06936106624448
4725	-0.580201729450679	6.28907607501348	-2.5158092649542	0.0527962393646424	0.210505919042074	-5.11138030828947
288	0.146964039314036	5.33157750293251	2.51533745987747	0.0528269060578314	0.210505919042074	-4.91891017504766
1054	-0.373077343649562	6.76117852572847	-2.51514633814917	0.0528393342289989	0.210505919042074	-5.12544349000252
372	0.177692839516178	6.59981224575018	2.51480596354402	0.0528614758247167	0.210505919042074	-5.1217880872818
2718	0.224101541085778	5.82563368132278	2.51435325624634	0.0528909403846836	0.210505919042074	-5.08738242663765
625	0.224023462955163	5.52301126208182	2.51421256461389	0.052900100972445	0.210505919042074	-5.00909890145716
368	0.345985482316811	9.34571796354819	2.51255864600739	0.0530079189895272	0.210789588262972	-5.09650124586379
682	-0.381128337196626	7.82895301640919	-2.51121961487236	0.053095384842165	0.210951797486666	-5.14495187243118
1830	-0.23588457187288	5.97893147341804	-2.51081522647205	0.0531218304589472	0.210951797486666	-5.10645879321522
1134	-0.371258525652156	6.54136283569187	-2.50084508565597	0.0537783962458991	0.213412205184895	-5.13979078138951
1277	-0.707819313262701	5.17807793157243	-2.50017004447173	0.0538231677793324	0.213443077722851	-4.76506732094817
1097	0.487696601364166	6.07446426253782	2.49805239816041	0.0539638820452483	0.213854120467777	-5.12636696198316
2222	-0.507371898244715	8.68833438386151	-2.49511386029402	0.054159806190074	0.214483240711549	-5.15415370187739
1777	-0.197484459471897	6.58664270472784	-2.49340497540674	0.054274099881364	0.2147884474043	-5.15019566883693
1945	0.213921475576085	5.99799504889608	2.49109435656447	0.0544290557814053	0.215254045139622	-5.13573054710385
