	0	1	2	3
175	177.0	403.0	5.296519750243641	3.0
176	387.0	468.0	5.2991962826965056	6.0
177	17.0	92.0	5.338145401034766	2.0
178	231.0	232.0	5.355563847699918	2.0
179	289.0	467.0	5.3627551414156445	5.0
180	368.0	479.0	5.380675507478401	5.0
181	247.0	364.0	5.3833962965624504	3.0
182	3.0	485.0	5.402550412885347	4.0
183	269.0	445.0	5.412078788024788	3.0
184	55.0	483.0	5.4460340242332235	6.0
185	379.0	437.0	5.563457712042092	5.0
186	42.0	501.0	5.564637792563548	3.0
187	119.0	382.0	5.579595817037296	3.0
188	166.0	359.0	5.622576699682946	3.0
189	111.0	472.0	5.645469558508119	3.0
190	5.0	488.0	5.650832899143048	4.0
191	386.0	500.0	5.693756374508971	5.0
192	416.0	512.0	5.697191858695359	8.0
193	108.0	431.0	5.699455322450344	4.0
194	4.0	494.0	5.704547346430225	3.0
195	52.0	72.0	5.734969251784036	2.0
196	389.0	415.0	5.764327371403688	5.0
197	377.0	430.0	5.794533453252744	18.0
198	129.0	149.0	5.794976987016488	2.0
199	321.0	487.0	5.826790414905481	3.0
200	411.0	449.0	5.857999002121508	6.0
201	474.0	515.0	5.8852722924977625	6.0
202	374.0	436.0	5.896532874999836	6.0
203	249.0	470.0	5.910583760603132	4.0
204	25.0	69.0	5.976781248707292	2.0
205	48.0	240.0	5.9956758586253125	2.0
206	372.0	422.0	6.029293871864905	5.0
207	443.0	493.0	6.062092310619911	6.0
208	447.0	491.0	6.194116890434309	6.0
209	218.0	499.0	6.2266012840352944	4.0
210	405.0	508.0	6.231889137448649	6.0
211	40.0	147.0	6.254210494577733	2.0
212	192.0	401.0	6.259684933413109	3.0
213	455.0	471.0	6.393684826684222	4.0
214	397.0	456.0	6.394114633111976	5.0
215	398.0	469.0	6.471481666503706	15.0
216	464.0	498.0	6.509128413199854	4.0
217	412.0	492.0	6.539421867652186	5.0
218	159.0	465.0	6.573529766172096	3.0
219	75.0	198.0	6.692109920403733	2.0
220	358.0	393.0	6.693230649952034	4.0
221	156.0	503.0	6.731732073058969	7.0
222	0.0	299.0	6.782305377457875	2.0
223	418.0	444.0	6.910590391344626	4.0
224	441.0	496.0	6.922253142519807	5.0
225	57.0	520.0	7.015354031617471	5.0
226	28.0	461.0	7.114346990318726	3.0
227	438.0	452.0	7.115479115288776	6.0
228	426.0	489.0	7.145675720977476	5.0
229	135.0	525.0	7.18939099575574	3.0
230	252.0	509.0	7.218199837617833	5.0
231	446.0	502.0	7.221504901398975	7.0
232	450.0	507.0	7.243985006584154	7.0
233	477.0	505.0	7.248167059547179	5.0
234	394.0	506.0	7.249568806794604	7.0
235	152.0	526.0	7.33548641513081	4.0
236	466.0	511.0	7.598924401111259	9.0
237	88.0	536.0	7.625176950356061	5.0
238	442.0	521.0	7.635469670274968	5.0
239	326.0	463.0	7.667737679038722	3.0
240	541.0	554.0	7.683670115918869	11.0
241	529.0	546.0	7.725938245592522	8.0
242	263.0	510.0	7.777944081551185	4.0
243	157.0	549.0	7.850629243881345	3.0
244	98.0	543.0	7.8532547143220155	5.0
245	427.0	497.0	7.874682159923875	10.0
246	139.0	432.0	7.88294632310822	3.0
247	425.0	553.0	7.976655650449774	5.0
248	478.0	533.0	8.275876735349224	9.0
249	61.0	513.0	8.327082892698053	4.0
250	254.0	278.0	8.333669680346542	2.0
251	180.0	495.0	8.523432658263584	5.0
252	421.0	561.0	8.580143861157577	9.0
253	288.0	564.0	8.656516056296923	6.0
254	522.0	538.0	8.703439618840127	4.0
255	531.0	548.0	8.852786441292054	9.0
256	519.0	527.0	9.019700739999584	14.0
257	85.0	576.0	9.126977325857398	5.0
258	565.0	577.0	9.217227943084001	7.0
259	486.0	518.0	9.312094474702524	9.0
260	457.0	566.0	9.441877046191609	5.0
261	528.0	555.0	9.443459724776742	11.0
262	484.0	542.0	9.593507221378562	24.0
263	342.0	539.0	10.138163558907653	5.0
264	120.0	551.0	10.143623679655184	6.0
265	534.0	560.0	10.280785424798022	11.0
266	504.0	578.0	10.315103380166017	7.0
267	118.0	550.0	10.326695816524188	5.0
268	434.0	490.0	10.367132171817834	4.0
269	530.0	571.0	10.44442271006058	9.0
270	482.0	574.0	10.458356498407081	7.0
271	151.0	584.0	10.466061536358415	6.0
272	91.0	568.0	11.017542433442623	9.0
273	481.0	570.0	11.087706737605028	6.0
274	87.0	562.0	11.261710000091133	5.0
275	473.0	523.0	11.452798410153294	7.0
276	406.0	556.0	11.60216389791469	5.0
277	569.0	582.0	11.61238620696267	13.0
278	480.0	558.0	11.716046766638483	10.0
279	544.0	559.0	11.763753695125772	12.0
280	535.0	537.0	12.088325014994016	12.0
281	563.0	575.0	12.523200632254722	18.0
282	517.0	586.0	12.548486528521394	13.0
283	454.0	588.0	12.746627969470982	13.0
284	516.0	573.0	13.674912119653904	6.0
285	540.0	605.0	13.927118557648086	14.0
286	413.0	552.0	14.342331399487843	7.0
287	596.0	606.0	14.430330717912483	21.0
288	514.0	603.0	14.815022476328066	8.0
289	547.0	593.0	15.81043163319056	11.0
290	532.0	557.0	16.05145870384955	7.0
291	572.0	583.0	16.089246142004136	24.0
292	580.0	601.0	16.11983775538345	11.0
293	80.0	611.0	16.206600983566286	7.0
294	158.0	587.0	16.296713884554595	6.0
295	591.0	615.0	16.468808892352065	14.0
296	567.0	589.0	17.98673013543369	35.0
297	581.0	619.0	18.395124844933378	15.0
298	602.0	612.0	18.661694970877658	21.0
299	609.0	617.0	19.095290442830375	20.0
300	545.0	585.0	19.135823938575886	10.0
301	579.0	616.0	20.024691511473947	20.0
302	590.0	608.0	20.442781618476612	23.0
303	592.0	610.0	21.0626773690809	24.0
304	618.0	623.0	22.200521241276117	59.0
305	613.0	621.0	23.030319517950037	13.0
306	597.0	604.0	23.084120043998556	20.0
307	599.0	625.0	24.125935996361683	30.0
308	607.0	630.0	25.47731575776873	36.0
309	524.0	631.0	26.457870700778315	77.0
310	594.0	595.0	27.33368962986202	9.0
311	624.0	626.0	29.64188871664767	35.0
312	628.0	635.0	30.139334038586142	56.0
313	620.0	622.0	32.33775090065964	21.0
314	598.0	627.0	32.88437193297439	16.0
315	629.0	636.0	40.42626750115902	100.0
316	633.0	640.0	44.970144810759415	41.0
317	632.0	637.0	47.342206010272456	22.0
318	600.0	614.0	48.55325637493538	27.0
319	638.0	641.0	50.37146274100974	51.0
320	634.0	639.0	58.221988922964236	86.0
321	643.0	646.0	76.74643853584934	92.0
322	642.0	645.0	89.01835403307814	127.0
323	647.0	649.0	115.57382845061329	213.0
324	644.0	648.0	117.80203671088843	114.0
325	650.0	651.0	277.37058382267435	327.0
