	0	1	2	3
209	167.0	172.0	2.1159240620882036	2.0
210	250.0	558.0	2.1254047433066265	2.0
211	90.0	192.0	2.1323468063142266	2.0
212	179.0	266.0	2.1362930904072828	2.0
213	45.0	86.0	2.167222505746588	2.0
214	279.0	526.0	2.168500860609558	2.0
215	183.0	310.0	2.175141686143859	2.0
216	333.0	416.0	2.1900573864088706	2.0
217	383.0	710.0	2.1948732920081877	3.0
218	41.0	181.0	2.195622365073641	2.0
219	641.0	675.0	2.205564227905939	5.0
220	118.0	300.0	2.2088485469525714	2.0
221	466.0	560.0	2.212933115885734	2.0
222	454.0	467.0	2.21663126556096	2.0
223	66.0	390.0	2.224097558061835	2.0
224	669.0	696.0	2.227389898089972	4.0
225	143.0	148.0	2.230781460596143	2.0
226	64.0	186.0	2.2338306842885625	2.0
227	384.0	736.0	2.237817274493228	3.0
228	104.0	318.0	2.2383250570211146	2.0
229	464.0	465.0	2.2385275738927493	2.0
230	705.0	750.0	2.254798947720337	6.0
231	332.0	708.0	2.2652048291437654	3.0
232	295.0	477.0	2.2732321039926178	2.0
233	201.0	457.0	2.2739197528160826	2.0
234	189.0	693.0	2.293310308206026	3.0
235	14.0	153.0	2.2996284316860245	2.0
236	123.0	155.0	2.302144126548042	2.0
237	114.0	352.0	2.3043654263312257	2.0
238	277.0	447.0	2.3071750316835042	2.0
239	34.0	96.0	2.3090681075863113	2.0
240	101.0	360.0	2.3284306838872575	2.0
241	141.0	762.0	2.3332305072648265	3.0
242	278.0	518.0	2.3340282132200953	2.0
243	658.0	743.0	2.3420313688020404	4.0
244	23.0	328.0	2.367340141840653	2.0
245	17.0	78.0	2.3761834173657923	2.0
246	402.0	785.0	2.3769205269562574	3.0
247	89.0	532.0	2.3865241753305755	2.0
248	251.0	480.0	2.386561853018036	2.0
249	53.0	476.0	2.3990759831035797	2.0
250	684.0	741.0	2.40013957819496	5.0
251	508.0	509.0	2.401777344688526	2.0
252	302.0	739.0	2.40305975063162	3.0
253	356.0	751.0	2.4050451651009737	3.0
254	237.0	442.0	2.412688050953303	2.0
255	211.0	551.0	2.4367371907759923	2.0
256	49.0	337.0	2.4435792779987997	2.0
257	10.0	161.0	2.4464125708465434	2.0
258	91.0	809.0	2.4498848945081284	3.0
259	75.0	255.0	2.455418181764818	2.0
260	680.0	703.0	2.4585509102026974	5.0
261	527.0	749.0	2.459100863560234	4.0
262	234.0	268.0	2.4605563107732604	2.0
263	68.0	415.0	2.473791316882608	2.0
264	286.0	533.0	2.524062116716886	2.0
265	422.0	768.0	2.530619166005577	3.0
266	500.0	800.0	2.544095735216371	3.0
267	33.0	346.0	2.544275061040777	2.0
268	516.0	547.0	2.54830502667393	2.0
269	388.0	474.0	2.5501550968830777	2.0
270	36.0	327.0	2.5601669722580405	2.0
271	730.0	760.0	2.568314517700331	19.0
272	331.0	433.0	2.576498332830499	2.0
273	92.0	182.0	2.577535531271464	2.0
274	709.0	722.0	2.5846528534706352	4.0
275	127.0	347.0	2.5861750386209255	2.0
276	176.0	357.0	2.595669912543305	2.0
277	184.0	235.0	2.607806688300198	2.0
278	700.0	728.0	2.6180059222351475	4.0
279	284.0	717.0	2.61827575690864	3.0
280	256.0	786.0	2.629169774207419	3.0
281	58.0	822.0	2.6596550927595604	4.0
282	46.0	702.0	2.6688873061715648	3.0
283	245.0	731.0	2.669046909284877	3.0
284	428.0	499.0	2.6694994324946704	2.0
285	215.0	289.0	2.673778151467113	2.0
286	108.0	380.0	2.6788705358270057	2.0
287	369.0	372.0	2.7005464390219203	2.0
288	249.0	737.0	2.719333357314939	3.0
289	1.0	258.0	2.730117638737032	2.0
290	169.0	459.0	2.740754453138976	2.0
291	132.0	781.0	2.7565298903823687	4.0
292	370.0	468.0	2.7805766168174104	2.0
293	100.0	434.0	2.802097605726169	2.0
294	262.0	351.0	2.807343931337801	2.0
295	298.0	548.0	2.8143641185977537	2.0
296	299.0	774.0	2.820189116053389	3.0
297	152.0	837.0	2.8234768832838566	3.0
298	111.0	418.0	2.8252808895275288	2.0
299	67.0	802.0	2.8253814266301585	3.0
300	7.0	469.0	2.8258620771549112	2.0
301	767.0	843.0	2.827366626482923	6.0
302	679.0	733.0	2.833084704654415	20.0
303	281.0	826.0	2.8451150628096857	3.0
304	82.0	325.0	2.8493109651678643	2.0
305	180.0	269.0	2.851442218260977	2.0
306	137.0	540.0	2.855385494619314	2.0
307	293.0	795.0	2.8560161377464657	4.0
308	484.0	831.0	2.865365656512164	3.0
309	336.0	727.0	2.8750430572630883	3.0
310	73.0	545.0	2.8761816343791202	2.0
311	311.0	806.0	2.8817102362550058	3.0
312	345.0	441.0	2.8849307190445295	2.0
313	716.0	790.0	2.890403094997102	4.0
314	271.0	682.0	2.898676469308058	3.0
315	329.0	780.0	2.899255106064557	3.0
316	113.0	744.0	2.904480584849889	3.0
317	399.0	773.0	2.9066472627610165	3.0
318	677.0	783.0	2.910136427539998	9.0
319	24.0	721.0	2.924105589949367	3.0
320	52.0	541.0	2.9682062030349985	2.0
321	120.0	810.0	2.9713082715603663	4.0
322	692.0	732.0	2.9790146323288527	7.0
323	349.0	825.0	3.0026674392241475	5.0
324	163.0	853.0	3.050141727530204	3.0
325	6.0	423.0	3.0504919033766686	2.0
326	746.0	803.0	3.06534328944622	4.0
327	59.0	395.0	3.073250039033927	2.0
328	758.0	763.0	3.0750131826450575	5.0
329	379.0	461.0	3.0976519883108957	2.0
330	681.0	747.0	3.1011919096639318	4.0
331	720.0	791.0	3.1048839771824817	6.0
332	74.0	410.0	3.1195115785754113	2.0
333	270.0	355.0	3.1373826139165666	2.0
334	772.0	882.0	3.1385243991326424	14.0
335	724.0	814.0	3.1398267937341595	8.0
336	494.0	507.0	3.1440894302217535	2.0
337	322.0	723.0	3.1518783946986746	3.0
338	711.0	835.0	3.1550174598584895	24.0
339	43.0	97.0	3.1622291317672153	2.0
340	147.0	156.0	3.1875141776187297	2.0
341	734.0	807.0	3.2098843784538182	6.0
342	307.0	735.0	3.2244925990075535	3.0
343	701.0	794.0	3.228624975080014	9.0
344	761.0	829.0	3.2346386193869923	5.0
345	661.0	766.0	3.2597813567043503	5.0
346	414.0	889.0	3.27725301671074	3.0
347	130.0	471.0	3.2911246884576375	2.0
348	193.0	775.0	3.2993102539342813	3.0
349	745.0	824.0	3.3104845102307667	8.0
350	202.0	263.0	3.3119220419424855	2.0
351	377.0	463.0	3.3165522587994567	2.0
352	429.0	552.0	3.3220386386898904	2.0
353	690.0	738.0	3.3233121190178077	6.0
354	94.0	839.0	3.3271796338064146	3.0
355	753.0	771.0	3.3428738134511393	4.0
356	275.0	830.0	3.3443748944981904	4.0
357	242.0	813.0	3.3543494823673954	3.0
358	51.0	712.0	3.3644995774781927	3.0
359	460.0	742.0	3.365586622079637	3.0
360	287.0	863.0	3.3724250078626112	4.0
361	142.0	782.0	3.3732263051658515	3.0
362	776.0	818.0	3.3760988563509735	4.0
363	752.0	902.0	3.378310171162329	52.0
364	610.0	770.0	3.3811050964345672	4.0
365	808.0	833.0	3.3824939163696843	4.0
366	811.0	860.0	3.3956574722528483	5.0
367	205.0	820.0	3.411698782128706	3.0
368	61.0	62.0	3.421868904139211	2.0
369	375.0	850.0	3.423995287303285	3.0
370	385.0	405.0	3.4300539380834816	2.0
371	221.0	224.0	3.437588092078905	2.0
372	444.0	851.0	3.439571317409948	3.0
373	44.0	849.0	3.442871181637509	3.0
374	177.0	764.0	3.447521916791911	3.0
375	792.0	841.0	3.4545350780109514	4.0
376	838.0	855.0	3.464887291685888	8.0
377	296.0	404.0	3.4864168598890046	2.0
378	199.0	872.0	3.5045244316809354	4.0
379	133.0	821.0	3.507568217633655	3.0
380	274.0	840.0	3.519324242001523	3.0
381	694.0	759.0	3.532040095989577	5.0
382	725.0	769.0	3.533509124676989	5.0
383	291.0	793.0	3.5589027886178375	3.0
384	71.0	765.0	3.560236233743701	3.0
385	472.0	877.0	3.573933734811799	5.0
386	165.0	875.0	3.5779593190384293	4.0
387	81.0	834.0	3.581289921527481	3.0
388	397.0	787.0	3.5820140521315906	3.0
389	842.0	926.0	3.5879170932071975	8.0
390	240.0	241.0	3.5957773704313634	2.0
391	110.0	861.0	3.608539067230647	4.0
392	264.0	864.0	3.6526415907510357	3.0
393	79.0	280.0	3.6626723564575316	2.0
394	828.0	862.0	3.6937252010061483	4.0
395	317.0	901.0	3.698233621590445	4.0
396	756.0	836.0	3.6982652359830137	6.0
397	0.0	2.0	3.716587748923523	2.0
398	20.0	312.0	3.7166655509210846	2.0
399	313.0	918.0	3.7168600955283795	4.0
400	449.0	931.0	3.725671106952726	4.0
401	69.0	801.0	3.7296993347942897	3.0
402	754.0	854.0	3.7415528441035244	4.0
403	805.0	819.0	3.7725935483938584	5.0
404	874.0	921.0	3.7803417078040584	5.0
405	365.0	923.0	3.825620292759176	4.0
406	812.0	848.0	3.8396243220316144	4.0
407	671.0	881.0	3.864456938978118	5.0
408	715.0	893.0	3.8749017215706245	4.0
409	98.0	788.0	3.893359859729458	5.0
410	778.0	949.0	3.8984101338066033	7.0
411	510.0	740.0	3.8992777260968174	3.0
412	866.0	886.0	3.9019710082457766	27.0
413	3.0	173.0	3.9310747884138433	2.0
414	316.0	922.0	3.958794157470211	4.0
415	145.0	930.0	3.972672822140469	6.0
416	162.0	908.0	3.997631169083794	6.0
417	868.0	906.0	4.008330597654808	5.0
418	341.0	916.0	4.011760642554858	3.0
419	253.0	941.0	4.026367874322504	3.0
420	305.0	935.0	4.040303425055643	3.0
421	452.0	894.0	4.113269445992302	5.0
422	867.0	896.0	4.132239998057557	5.0
423	88.0	915.0	4.1606990896233835	3.0
424	816.0	832.0	4.1807771324847245	5.0
425	845.0	859.0	4.189331143268487	6.0
426	398.0	796.0	4.19476865920948	3.0
427	714.0	755.0	4.215629665618979	4.0
428	891.0	950.0	4.22011101670025	6.0
429	827.0	954.0	4.222446065447975	4.0
430	897.0	944.0	4.2650331554855905	5.0
431	22.0	883.0	4.276394983836296	4.0
432	136.0	912.0	4.287833834840964	4.0
433	911.0	953.0	4.353671919994435	10.0
434	905.0	913.0	4.387150280075029	14.0
435	678.0	945.0	4.418613944094205	7.0
436	208.0	869.0	4.447714894923716	3.0
437	804.0	971.0	4.456035664647131	7.0
438	798.0	943.0	4.462327223366336	6.0
439	888.0	977.0	4.464147657060682	5.0
440	917.0	992.0	4.465560933373037	12.0
441	784.0	903.0	4.4979706568954585	4.0
442	505.0	984.0	4.5126417644227494	4.0
443	563.0	846.0	4.526883100939762	4.0
444	175.0	973.0	4.571445996549022	6.0
445	797.0	856.0	4.583360233209355	4.0
446	887.0	899.0	4.585076538354509	13.0
447	873.0	964.0	4.617512032699444	7.0
448	789.0	948.0	4.618500197837024	5.0
449	871.0	936.0	4.678599669649614	7.0
450	844.0	909.0	4.709640188192068	8.0
451	870.0	876.0	4.733401529185587	4.0
452	228.0	993.0	4.740965524708979	5.0
453	960.0	998.0	4.753436549222714	20.0
454	924.0	940.0	4.762264530552004	12.0
455	852.0	890.0	4.7794456273134465	7.0
456	878.0	952.0	4.836977523541657	6.0
457	892.0	974.0	4.86321705930381	12.0
458	939.0	975.0	4.898668053453319	7.0
459	847.0	925.0	4.9160308093102705	6.0
460	757.0	1000.0	4.955291669526364	5.0
461	779.0	967.0	4.969191988513143	7.0
462	125.0	748.0	4.978608322947442	3.0
463	817.0	966.0	5.0274192096249495	7.0
464	823.0	991.0	5.046404712732816	6.0
465	865.0	1018.0	5.054118797480338	18.0
466	879.0	963.0	5.058397832882633	7.0
467	907.0	1010.0	5.145184399129443	22.0
468	857.0	970.0	5.212150075762287	6.0
469	435.0	919.0	5.261590145401249	5.0
470	987.0	1027.0	5.263331918954453	10.0
471	456.0	972.0	5.274134715271252	5.0
472	885.0	895.0	5.290243235254072	10.0
473	988.0	1003.0	5.303211084917446	10.0
474	947.0	980.0	5.35670674547033	9.0
475	900.0	995.0	5.392817159907986	6.0
476	777.0	990.0	5.484778511370674	5.0
477	884.0	1004.0	5.508352640028803	14.0
478	951.0	958.0	5.532349230059775	7.0
479	904.0	910.0	5.532456282075104	5.0
480	959.0	981.0	5.556280180199062	9.0
481	961.0	1013.0	5.60424335792299	9.0
482	371.0	1005.0	5.633065405593215	5.0
483	815.0	942.0	5.668639457456435	6.0
484	968.0	979.0	5.697141254511458	11.0
485	956.0	1009.0	5.717988143997202	7.0
486	920.0	1001.0	5.756003452248697	11.0
487	1024.0	1033.0	5.759358090055065	10.0
488	898.0	976.0	5.906703393900572	41.0
489	938.0	1022.0	5.9867098305056805	10.0
490	989.0	1025.0	6.052414257906795	13.0
491	1020.0	1030.0	6.072075897779977	13.0
492	962.0	1015.0	6.087995474190745	6.0
493	880.0	1041.0	6.088672146290318	17.0
494	314.0	1026.0	6.121609107750189	4.0
495	957.0	982.0	6.124067268941986	5.0
496	994.0	1032.0	6.342221932427409	11.0
497	933.0	934.0	6.359059416414842	5.0
498	1039.0	1042.0	6.413145927798717	13.0
499	858.0	965.0	6.4142464379690995	5.0
500	969.0	1049.0	6.543716306986545	11.0
501	986.0	1016.0	6.610062321293398	10.0
502	978.0	1044.0	6.706665148730846	13.0
503	946.0	1052.0	6.757237511441258	46.0
504	1012.0	1021.0	6.759398348057224	17.0
505	1011.0	1040.0	6.865103728638902	12.0
506	997.0	1036.0	6.901735325592909	20.0
507	190.0	983.0	7.557848223732095	4.0
508	285.0	1019.0	7.573469430005869	8.0
509	686.0	927.0	7.638645618236956	90.0
510	1023.0	1050.0	7.676537273103228	17.0
511	985.0	1057.0	7.681025892524178	22.0
512	1034.0	1059.0	7.728931462571056	15.0
513	1045.0	1070.0	8.109137820288593	29.0
514	955.0	1068.0	8.205028934950333	21.0
515	937.0	1002.0	8.347099210357197	9.0
516	1017.0	1029.0	8.593851907991764	38.0
517	1037.0	1061.0	8.673299059450041	15.0
518	697.0	996.0	8.76881789350153	6.0
519	1043.0	1047.0	8.808873777934595	11.0
520	1046.0	1056.0	8.848279493183032	11.0
521	929.0	1055.0	8.9450402964683	17.0
522	928.0	1006.0	9.097902096330941	8.0
523	1060.0	1076.0	9.253300683778383	26.0
524	1053.0	1054.0	9.352154380262887	23.0
525	1048.0	1063.0	9.66479186626898	16.0
526	1058.0	1066.0	9.793966260489356	17.0
527	914.0	1081.0	10.054522671721028	17.0
528	252.0	1079.0	10.236335815369175	10.0
529	1062.0	1084.0	10.494183441551773	24.0
530	1031.0	1080.0	10.768183772239828	60.0
531	932.0	1028.0	11.307428868252565	8.0
532	1038.0	1087.0	11.34342770795385	35.0
533	1014.0	1072.0	11.43536940481825	16.0
534	1008.0	1082.0	11.881695292835412	12.0
535	1074.0	1075.0	12.51647954779794	39.0
536	1069.0	1089.0	12.726096413707324	28.0
537	1035.0	1051.0	12.862101088172846	15.0
538	1067.0	1073.0	13.146284509965502	136.0
539	799.0	1090.0	14.11730013679912	19.0
540	1083.0	1097.0	14.756527840006804	27.0
541	1064.0	1091.0	15.276891385591064	28.0
542	1007.0	1101.0	15.931627215117713	19.0
543	1065.0	1088.0	16.702329561597725	33.0
544	1095.0	1103.0	17.54465139247518	27.0
545	1077.0	1094.0	17.768955693970394	89.0
546	1093.0	1096.0	19.614205774243533	59.0
547	1086.0	1099.0	20.59665930723677	47.0
548	1085.0	1100.0	21.148767040417848	45.0
549	1092.0	1106.0	21.156242811407886	29.0
550	1071.0	1104.0	21.396338225076224	31.0
551	1105.0	1107.0	24.620397412002525	61.0
552	999.0	1098.0	25.254981055414913	19.0
553	1109.0	1111.0	27.532155644894427	136.0
554	1078.0	1114.0	30.192436856639784	52.0
555	1108.0	1112.0	36.898998420738934	72.0
556	1110.0	1117.0	41.387892015108925	195.0
557	1115.0	1118.0	42.9174133678411	113.0
558	1113.0	1116.0	57.916596111453444	48.0
559	1102.0	1120.0	75.48682225386865	331.0
560	1119.0	1121.0	78.0761697533055	185.0
561	1122.0	1124.0	137.60252964675	233.0
562	1123.0	1125.0	276.21126066274616	564.0
