Gene names	E14_Pause1	E14_Pause2	E14_Pause3	E14_WT1	E14_WT2	E14_WT3
Rpl15	31.39299838875055	59.59152698957371	41.813907636308485	73.95076201641267	56.55449676993663	41.71297414834501
Rpl8	19.13724915775597	53.253266464299855	30.28467430044741	71.30463908892983	42.956006690297535	27.11796327615366
Rplp0	50.596162296762856	79.10452685759536	57.82058087510427	100.70005024284039	81.10297840998021	87.75972457115245
Rps16	90.46433279625019	145.2454797413224	106.1894289830894	240.22106849773908	167.51216068989856	139.55665619714907
Sall1	1.1176212099018603	1.0510426290088426	0.9255175551679684	1.0015072852118574	1.3130783041016434	1.536603044213578
Sf1	8.790684048630437	8.43341691962518	8.93698339273527	7.386032490370122	5.6784667556660375	6.609688330514617
Srp68	2.742698110443826	1.9056354757819718	2.6131493137180555	2.8655166638753977	2.6157221992051434	3.044515583474269
Srpk1	8.00790977003076	11.129734723505345	10.44028209600364	15.002512142019762	15.373874081234943	12.036723846339695
Strn3	1.727933206386407	1.5010228322555101	1.8343216804428604	2.277742421704907	2.4515950835519957	1.988856003865668
Tex10	3.2406620770470194	7.050283753464432	5.4517327671191325	5.850276335622174	4.0663505654528995	3.6071514858661513
Tpi1	18.8111908598213	17.066121156130393	17.988018503071206	37.812761681460394	38.5275207537326	43.171659821212856
Trim33	4.0421854401640545	3.8976507852712157	3.9626905285508456	2.9021939373639256	2.3655112093173134	2.768392123701377
Ttll12	2.1671305112055075	2.567803880163653	2.787927504360355	3.4590520850778765	3.3307247310837975	3.2030683740033825
Txlna	3.4047165665738977	2.805661871453082	2.677576401000986	3.5983922291073522	3.839555616934432	3.781710558105823
Ugdh	1.6991064889409697	1.5782301702520787	1.6505042845226359	1.8932507117735722	2.07175190658135	2.514013046629621
Usp39	13.769737805771202	9.952817737890985	8.228103435201335	12.149388712108525	12.363240190888305	14.280321333655472
Utf1	33.921195254137984	21.63059258281642	26.44665200576325	13.925975548484342	26.558026055333055	23.661210437303698
Wdr43	2.748938040134759	3.911838458492807	3.56047622658679	3.68246524870206	4.452423698384201	4.167069340420391
Wdr46	3.1691811923245936	3.1759271479477365	3.1427921437779633	2.8124267291910905	3.6185916616796328	3.3163203672384634
Yme1l1	2.263248864801523	2.25742378249967	1.9051793432926367	3.322257578295093	3.1033159938007335	3.4510147378593863
Ywhag	23.973634099897467	30.518015045532533	27.14734207932054	31.491542455200133	27.534257085424052	30.10721188692921
Ywhah	29.852058004980226	35.911310545070606	31.73125047395162	29.989616479651648	25.82209332658166	22.892606909881614
Znf281	2.6231726966456717	2.2011350138577273	2.145840600591492	3.3501925975548486	2.6479154199082386	3.140251268422324
7-Sep	12.094331331477955	18.357199419295235	17.003109122620764	20.04722826997153	19.53781706025871	17.309736651365064
Aatf	4.625164786875641	3.8230830143856407	4.097975278683552	5.809077206498074	4.57395387377434	3.6892969316259965
Acaa2	7.333528636297056	6.109937970172892	5.744141957988928	4.53391391726679	4.801976399822001	3.5458444068615607
Acad9	2.0013768858942433	4.1569882539263565	4.0282096003639944	3.811756824652487	3.5185440930503766	1.906136748006765
Adsl	3.974512963234217	5.034644318331794	4.989762645029195	7.274828336961983	6.96220595681996	6.409760811790288
Afg3l2	3.2432986670572728	2.9201530948924375	2.6386289527565028	2.3962485345838216	2.53175589620832	2.904687122493356
Aimp1	9.961622967628534	8.63633364128283	12.113141730492151	17.116730865851615	18.552379198698766	14.134452766368689
Akap8	4.132415409403838	6.405239540715323	5.065898233108364	5.052085077876403	4.705918458162623	3.8674800676491907
Alms1	0.5341145451882232	0.9461198363468392	0.4263289603397285	1.0054262267626863	1.5967407816599917	0.8893150519449142
Anxa1	2.6957082173721987	2.7584466147551803	4.223250170622583	0.18310165801373304	0.14720802835704092	0.11252718047837643
Anxa7	2.046784824959719	2.0424640358981128	1.9066656555698793	1.912744933846927	1.174822384876245	1.468953853587823
Arhgap35	0.8775743371905669	1.0294641678764682	0.8394631076059755	0.9676771060123932	0.6761190136414553	0.7429934766851897
Arhgef2	0.6146477222791856	0.8600369539395539	0.8355501630393569	0.9438954948919779	0.7990302137519373	0.8727651606668277
Armc8	1.138274498315512	0.8421868813514584	0.8809888526579207	1.032188913079886	1.1619941996961745	1.1280502536844648
Aspscr1	1.8726527025047606	1.829121024152039	2.0971259573822705	1.6707084240495729	1.6641654774509353	1.7720765885479584
Bcat1	8.314926029002491	6.552395407153226	7.0536134071433985	15.81845587003852	13.978732219306725	15.772227591205604
Bysl	2.3317709096235535	3.4941269631780387	2.494304997345871	4.529224585496567	3.737973576393684	3.2483691712974148
Capza1	9.003661930569796	9.855813646561964	10.065670736331235	11.366605258750628	11.498411821571606	11.54445518241121
Cat	0.8302914896733558	1.0504487264088689	0.9964358838249792	1.6063305978898006	1.792263192622259	1.113946605460256
Cdc16	1.815702358283287	1.5839712287184902	1.388033669523015	1.5793334449840897	1.5445687366692753	1.948266489490215
Cdk1	9.571114691665446	13.489837666622673	12.37097141123834	13.300954613967509	12.00908407371603	10.654143512925828
Cdk2	1.4266881499926762	2.3386894549293915	1.5871085159626905	1.6465248702059956	1.0694348539949976	0.9857151485866151
Cecr2	0.830701625897173	0.9223637323478949	0.9767194964738	0.5317032322893988	0.46647946109346466	0.4405049528871708
Cep55	2.583887505492896	2.1027451497954335	2.5081974672025478	2.098141014905376	2.151421688225997	1.8953551582507853
Chaf1b	1.3432840193349933	1.91705160353702	1.68684310305604	1.5433595712610952	1.6092927618959936	1.2523556414592898
Cops3	4.7294565695034425	3.7996568562755706	5.167210131189808	5.886116228437448	4.782948948119505	5.512805025368446
Csnk2a1	7.692104877691519	9.979213409000923	9.38742701145067	9.339809077206498	8.151728582608296	7.42933075622131
Cyfip2	0.45065182364142375	0.40372178962650124	0.3316903010540684	0.4216714118238151	0.16072365695345947	0.27173532254167676
Dbnl	2.8945949904789807	2.7446548766002374	2.4398877682566162	3.0087422542287725	3.314459328821986	2.671448417492148
Dcaf13	1.8892046286802402	1.8824072852052263	1.7030712064912414	2.704773069837548	1.7388328806641193	1.6786663445276637
Dcps	9.747766222352425	10.1702520786591	9.672252976416168	9.541450343326076	7.559729319154813	8.103708625271805
Ddx50	1.2096967921488209	1.0740728520522633	0.9400470160006067	0.990922793501926	1.0341113105924595	1.0600990577434162
Dhx38	1.247517211073678	1.8899300514715587	1.7029802077803897	1.6324233796683973	1.4126041522809925	1.2136989611017155
Dimt1	3.252087300424784	3.603339052395407	3.027557442936225	4.613297605091274	4.494161334376774	4.2736772167190145
Dlg1	2.1484986084663835	1.9987792002111653	2.129278835216501	1.6649807402445151	1.5951449308720405	1.56085407103165
Dnaja1	9.893071627361945	9.648277682460076	11.081823007507394	20.429743761513983	17.831791189062283	16.396774583232666
Dnajc21	3.241833894829354	4.083410320707404	4.220216880260863	6.25992296097806	6.1173257223526525	4.993053877748248
Dock6	0.8841658122162004	1.6156790286393032	1.0733601273981952	1.0833361246022442	0.9324985806134819	0.8868990094225658
Dpysl2	0.9797568478101655	0.7698297479213408	0.9956168954273148	0.8879584659186066	1.2685786186683852	1.189659338004349
Ehmt1	2.993994433865534	2.7850402533984426	2.624372488056419	2.614871880756992	2.936027866009913	2.5415559313843925
Eif2d	3.8517650505346417	2.824204830407813	4.286039281110185	3.55049405459722	4.521781828783624	5.017516308287026
Eif3h	6.240222645378644	6.752672561699881	7.696974292864184	11.061463741416848	12.407739876321564	10.826286542643151
Eif3i	11.053171231873444	12.440609740002639	11.663608098885266	16.053257410818958	15.032300633736899	15.907827977772408
Eno3	2.0779551779698258	1.6734855483700672	1.694153332827785	2.4422039859320046	2.5362672436281053	2.430327373761778
Esf1	2.2273033543284018	1.3989705688267124	2.1301584894214	2.5415843242337965	3.2365081557182096	3.3024281227349603
Esrrb	7.0156730628387285	6.726936782367692	8.443163721847274	5.05978898007034	5.479599195936719	6.2149673834259485
Fam169a	10.434744397246229	10.086445822885047	7.83984226890119	8.895327415843242	7.059491476008532	8.889526455665619
Fh	8.845759484400176	9.813250626897188	8.687343595965723	12.518841065148216	8.979729626049195	10.040166706934041
Fnbp1l	1.6350666471363704	1.7359113105450705	1.4773944035792825	1.0139675096298777	1.1352943884362197	1.036935250060401
Gfpt1	0.38611395927933206	0.4242774185033654	0.47753090164556	0.7431920951264445	0.716291488284307	0.7132157525972457
Glod4	9.083052585322982	7.819717566319124	9.37499052096762	7.353542120247865	12.332243858276174	11.850990577434162
Gsr	6.916068551340267	8.279662135409794	7.4682641995905055	6.996817953441634	6.731421381331614	7.2040347910123215
Haus6	1.076168155851765	1.3650851260393295	1.4183362402365967	1.5941383352872216	1.3200754960180454	1.0920210195699445
Helb	2.2302621942287972	1.9771347499010163	2.3269280351861683	2.978898007033998	2.7310531080728566	3.309978255617299
Hist1h3a	46.48308188076754	311.13897320839385	248.1656176537499	90.26293753140178	58.291518973745184	192.09350084561487
Hnrnpd	105.52805038816464	111.07628348950772	125.82088420414044	101.5039356891643	93.87592260123678	86.6241845856487
Hnrnph1	15.883697085103266	12.932559060314109	13.958595586562524	15.590018422374811	14.120824318310854	11.960920512201016
Ilf2	18.238171964259557	22.968853108090272	19.67665124744066	17.9795679115726	11.709555156592858	15.488644600144962
Impa1	2.684546652995459	3.324204830407813	2.650762114203382	4.95260425389382	5.568598566803234	4.662358057501812
Irf2bpl	2.826365900102534	1.62660023756104	2.310275271100326	1.4769385362585832	1.4598658871549357	1.5198719497463156
Itgb1	6.226746740881793	5.3909858783159565	6.544627284446804	6.09077206498074	6.000705857079286	6.179028750906016
Kmt2b	0.8311996484546653	0.842318859707008	0.8324562068704027	0.6038854463238988	0.6125304976292409	0.6347547716839816
Kpna6	3.87608026951809	6.586379833707272	5.292788352165011	8.328588176184894	6.562629471067532	6.579487798985262
Las1l	3.5614471949611834	2.319651577141349	2.856904527185865	4.233461731703232	3.583298807715325	3.7490939840541193
Map1s	2.024783946096382	2.071004355285733	2.341275498597103	2.291776921788645	2.5955285488499134	2.02902271079971
Mastl	0.6420975538303794	0.0	0.6912565405323424	1.123094958968347	1.0757568782703433	0.9269449142304904
Mat2b	10.635711146916654	11.402599973604328	13.030712064912414	6.406632054932172	6.213997452776627	6.570125634211162
Mon2	0.9931155705287827	1.297248251286789	0.9733525441722909	1.0470607938368783	0.905798769353527	1.060672867842474
Mprip	0.6437966896147649	0.8449584268180018	0.7966027147948738	0.7917266789482499	0.5431416777915881	0.44612225175163084
Mrto4	7.428738831111762	7.467665302890326	7.473420793205429	10.39591358231452	8.796206785434793	9.185491664653298
Mtdh	3.54064742932474	3.5452685759535436	3.0624099491923866	3.743091609445654	3.8518313922263654	3.892546508818555
Mtr	0.4386113959279332	0.8647551801504553	0.4391901114734208	0.7679115726009044	0.7683100860838742	0.8235382942739792
N4bp1	1.1885454811776768	1.4167546522370331	1.0996284219306893	1.3913917266789482	1.1280516810139791	1.1715390190867359
Nap1l1	48.129485864948	61.88465091724957	55.815575946007435	118.58315190085413	103.94819622826805	97.34839333172263
Nle1	1.904965577852644	1.999538075755576	1.6319708804125275	3.3201138837715627	3.0357378508186406	3.142969316259966
Nol11	2.5737512816756993	4.117064801372575	2.620216880260863	3.9487523027968514	3.0802989151283584	3.2326648949021504
Nolc1	13.920316390801231	21.25511416127755	20.097065291575035	23.131468765700888	20.87372830640335	18.255315293549167
Nup35	3.9651384209755385	4.226606836478817	4.64093425343141	6.3610785463071515	5.314183123877918	5.459954095192075
Parn	2.4385528050388166	2.0224363204434472	1.60779555622962	1.6520850778764027	2.040141785204622	2.2364399613433195
Pdlim5	1.7683609198769592	2.430579384980863	1.5128232350041708	2.6221403450008376	2.4087526277831484	2.0829306595796084
Ppie	7.571114691665446	10.52329417975452	8.092515356032456	7.661698208005359	9.182893707130692	8.114278811307079
Prpsap2	2.439226600263659	2.7937178302758348	2.2542200652157427	3.3578964997487857	3.0812195982752537	3.747281952162358
Psmb7	3.02680533177091	3.5465883595090406	2.8748312732236294	3.7149556188243174	2.492504104712363	2.452011355399855
Psmd6	8.320199209022997	14.968985086445823	12.448926973534542	18.707754145034333	13.621200263929168	10.689780140130466
Ptk2	1.7054050095210196	1.3133166160749636	1.7349814210965344	0.9405794674258918	1.1794258006107199	1.2940021744382701
Rab3gap2	0.9032664420682583	1.3469051075623597	0.9883369985591871	1.1540445486518172	1.0560542589267903	1.1882701135539986
Rbm14	18.256628094331333	19.456909066913028	19.829529081671343	11.101992966002344	15.07833479108165	10.681323991302246
Rbm15	2.9415555881060493	2.1826250494918833	2.5919162811860166	1.7726343995980574	1.9198391873436758	1.838396955786422
Rbm17	4.16258971729896	4.758479609344068	5.163873511791916	6.03717970189248	4.212125397044607	3.49299347668519
Rfc3	3.33938772520873	5.639765078527121	4.481383180404944	2.85771227600067	3.544937009928033	2.7597245711524523
Rnf40	1.5792002343635565	1.3493467071400291	1.5431864715249868	1.2822642773404789	1.3859350304592675	1.4164049287267455
Rps13	49.64698989307163	89.38894021380493	61.46356259952984	105.36928487690504	89.92926084488023	65.52005315293549
Rpsa	34.41042917826278	42.8533720469843	39.708804125274895	65.11137162954279	54.2589267903451	60.41918337762745
Scp2	2.0868609931155704	2.227431701201003	2.6165465989231818	3.6338971696533244	3.3430005063757307	3.4060159458806476
Sdhb	6.218836970851033	6.158769961726277	9.251838932281792	6.362418355384357	8.29075173778944	7.817105581058227
Sec16a	1.9140178702211805	0.46627953015705426	1.0050807613558808	0.8313180371797019	0.7581825714680293	1.0056474993959894
Sec23b	2.623934378204189	2.300151775108882	1.9558352923333586	2.832557360576118	3.0802989151283584	3.7312756704518
Slk	0.950988721253845	1.3158901940081826	1.3301888223250171	1.0288728856138	1.0028694624744894	0.7620198115486833
Smc5	1.1928812069723158	0.9449980203246667	1.3290665048911807	0.8387204823312678	1.1498718715953904	0.8435310461464122
Snrnp40	5.162443240076168	6.951959878579913	7.3945552438007125	4.452520515826495	5.4255857846522115	3.9505315293549166
Snx1	2.071100043943167	2.1651709119704368	1.9210737847880488	2.6924468263272483	2.1066764872869004	2.2738282193766612
Stau1	1.6551926175479712	1.0601821301306587	1.5319632971866233	1.2547981912577457	1.7548834568583223	2.236500362406378
Sucla2	2.993115570528783	3.6175267256169987	3.628118601653143	4.800535923630883	4.388589666866148	4.034489007006523
Sun1	0.8524974366486011	1.1331991553385246	0.9989535148252067	1.0231452018087424	0.8260676088324204	0.719195457840058
Trmt5	2.43363117035301	2.352712155206546	2.2862212785318876	2.4460559370289734	2.1921158833187557	1.893633727953612
Uchl5	5.009813973927054	4.959746601557344	5.519678471221658	8.79383687824485	6.900827080360294	8.534368204880407
Ufl1	0.8169913578438552	1.1130394615283095	0.7747933570941078	1.0578127616814603	0.9834123586367751	0.9016972698719498
Unc45a	1.0193642888530834	0.9703048700013198	0.8940623341169334	1.5637581644615641	1.3862419248415658	1.6401002657646775
Uqcrc1	8.051852936868316	7.610201926883991	7.996663380602108	11.437615139842572	12.675351777685709	10.403479101232183
Uqcrc2	12.584444118939505	13.190906691302626	11.012663987260181	14.494054597219897	13.380595068207276	13.956873640976081
Urb2	0.8958253991504321	1.3324204830407813	0.9321907939637522	0.8590855803048065	0.8434992097469656	0.9712792945155835
Utp15	4.066793613593086	5.056090801108618	4.379767953287328	4.561714955618824	4.148905154291151	4.174317467987437
Vps13c	1.8439724622821152	1.6105648673617527	1.6340031849548797	1.4263607435940377	1.4512728444505822	1.79306595796086
Wdr48	0.7852350959425809	1.0364920153094892	0.970319253810571	0.8152738234801541	0.892909205296997	0.6509120560521865
Wiz	1.4868024022264539	1.354262900884255	1.4216121938272541	1.204957293585664	1.2443646519050469	1.2415438511717807
Xrcc6	3.586348322835799	3.3053979147419823	3.0015318116326686	3.9440629710266286	3.0707851892771103	3.8393935733268907
Ylpm1	1.945305405009521	1.5802758347630987	1.7324031242890725	1.5174342656171496	1.809572035783885	1.4636385600386568
Ywhaq	70.47019188516185	77.15784611323743	73.31766133313111	87.83788310165801	85.37801715539597	76.91773375211403
Zc3h15	3.9750988721253844	5.0422330737759005	5.778721468112535	7.720649807402445	7.3755926897758135	5.711222517516308
Zdbf2	1.2115717006005566	1.2008380625577406	1.095927807689391	1.0207335454697706	1.2232810078411516	0.8839695578642184
Zw10	2.8718617255016845	3.447604592846773	2.5099871085159626	3.3729693518673587	2.119013641455293	2.840601594588065
Abl2	0.6382598505932328	0.7409594826448462	0.8994009251535603	0.7583989281527382	0.816738019610551	0.8648224208746074
Acadm	7.642009667496704	9.022700277154547	7.499810419352393	9.98559705242003	10.013963694394574	9.944129016670693
Acads	2.472066793613593	1.8288570674409397	1.8787290513384394	1.9749120750293083	2.0541361690374256	2.339182169606185
Ago1	0.4111615643767394	0.0	0.4727686357776598	0.0	0.0	0.0
Akr1a1	16.885015380108392	15.37481852976112	16.404034276181086	15.219896164796516	14.366339824149518	15.028388499637593
Aldh18a1	1.5873150725062253	1.623861686683384	1.5460984302722378	3.8274995813096635	2.947966057481318	3.2009543367963276
Ampd2	0.653200527318002	0.7607892305661872	0.6747251080609691	0.9254396248534584	0.9617763046847427	0.7708081662237255
Arhgap5	1.4069723158048923	2.08948132506269	1.631121559111246	1.5461396750962988	0.0	0.9447632278328099
Asph	1.421620038084078	1.2679820509436452	1.3789337984378556	0.5805057779266455	0.7679418128251162	0.9035999033582991
Atad2b	1.3009813973927054	1.7212947076679423	1.0234928338515203	1.467593367945068	1.2549831975325692	1.409035999033583
Atp6v1c1	3.000439431668376	3.1138973208393823	2.875680594524911	2.7433930664880255	2.510733631020884	2.9007308528630102
Bcat2	3.811923245935257	4.348026923584532	4.37855463714264	4.016747613465081	4.154736147554819	4.145626963034549
Bub3	8.511205507543577	8.549557872508908	9.20118298324107	7.148886283704572	7.044146756893615	7.9584440686156075
Capza2	6.443825985059323	7.264748581232678	8.222643512550238	8.592865516663876	7.9485645015268	6.6480430055568975
Cdc40	2.5040574190713345	1.0158044080770754	2.1191173125047396	1.5781946072684643	2.410133652503491	2.5485322541676734
Chek1	1.6650944778087007	1.692292464035898	1.5835898991430954	1.744967342153743	1.5679540886004082	1.8850567769992752
Cnot10	3.7726673502270396	3.7201398970568826	3.7048608478046563	2.9660358398928155	3.771118169681904	3.7403358299106064
Cops5	2.731331477955178	4.750560908011086	3.2750436035489496	4.044883604086418	2.999462934830978	3.587219135056777
Cpsf1	1.2116302914896733	3.0320707403985745	2.2700235080003033	1.952369787305309	1.2665838051834462	0.9347668518965934
Crkl	5.778819393584298	4.146759931371255	7.048153484492303	4.264947245017585	4.854455339195016	4.774704034791013
Csnk2a2	2.7600703090669403	2.933548897980731	3.294759990900129	3.2943560542622676	2.9368564808421183	2.8043609567528387
Ctnnbl1	7.918851618573312	10.580044872640887	8.695230150906195	9.571930999832524	7.629394343936534	7.400338245953129
Ddx11	0.5852058004980225	0.690642734591527	0.47383028740426175	0.6277675431251046	0.4636867222145499	0.5343078038173472
Dgcr8	2.092397832137103	1.705391315824205	1.536179570789414	1.671143861999665	1.7774401939572495	2.0181505194491423
Dnajc11	3.2145891313900687	3.229477365712023	2.7079093046181844	3.5514989114051247	3.130629593825285	3.457054844165257
Dock7	1.0680826131536547	0.9608024284017421	1.3131113975885342	1.1996315525037682	0.674523162853504	1.1587339937182894
Edrf1	0.5395049069869635	0.24916193744225948	0.30545233942519145	0.6535253726343996	1.0002915496631835	0.9684706450833535
Eif2b3	5.353742493042332	6.741124455589284	6.3356335785243045	10.186903366270306	8.024367413954488	8.085286301038899
Eps8	0.5906254577413212	0.6180546390391976	0.4258739667854705	0.7399095628872886	0.7513695161810063	0.7457115245228316
Erp44	1.2929251501391534	3.0389336148871586	2.6874042617729583	2.6540947914922124	1.2945418834108242	1.3025489248610775
Espl1	0.6188955617401494	0.571928203774581	0.5716842344733449	0.9994640763691174	0.9209593518390646	0.9725779173713457
Fbl	38.09872564816171	103.1707799920813	85.27185864866914	64.06967007201474	45.23316300695116	37.690263348634936
Fblim1	8.51384209755383	6.8922396726936785	8.58299840752256	8.56908390554346	7.53088124721877	7.185612466779415
Fdps	3.380108393144866	4.907615151115217	3.3305528171684236	8.1031652989449	7.09846706256042	6.733208504469679
Glyr1	3.774425076900542	3.3199155338524484	3.482823993326761	2.992430078713783	3.102702205036137	3.3972577917371347
Hdac2	2.9177969825692105	3.150587303682196	3.8146659588989156	2.757796014067995	2.6499716122696375	2.338306354191834
Heatr3	1.4672037498169035	1.414939949848225	1.217259422158186	3.6285379333444983	2.911507004864276	3.263167431746799
Hexb	3.0297348762267466	2.3225880955523293	2.1304011526503372	1.1851281192430079	1.108379751108656	1.4315655955544817
Hist1h4a	502.5340559542991	1574.1718358189257	907.8638052627588	856.0375146541618	535.4386287959	438.4211162116453
Hk1	1.1496411308041599	1.2251220799788836	1.0043831045726852	0.7813431585998996	1.0087618346146174	1.170512201014738
Hmces	3.7952248425369857	2.930018476969777	3.2395541063168274	2.94640763691174	3.6413018459697097	3.319340420391399
Hnrnpab	116.49040574190714	125.37613831331662	117.01220899370593	99.34349355216881	107.8948579846246	97.22759120560522
Hspbap1	4.801816317562619	4.922132770225683	4.73405626753621	6.306146374141685	5.285028157559576	5.166102923411452
Idh3a	5.622967628533763	5.064999340108222	4.249943125805718	6.051917601741752	5.219966548512329	6.615124426189901
Iqgap3	0.49110883257653437	0.5679028639303154	0.0	1.1867023949087254	0.8572480780739309	1.0103889828460981
Kdm2b	1.2916947414677018	0.9328890062029828	1.3536361568211117	0.6468263272483671	0.9831361536927067	0.5063723121526938
Klc2	1.0590010253405595	1.1982314900356341	1.200151664518086	0.9050745268799196	0.7619880618085286	0.9268543126359023
Klhl13	0.0	0.0	0.0	3.116429408809245	3.422793045773297	3.382761536603044
Kri1	1.864713637029442	1.342384848884783	1.7567907787973003	1.2254563724669234	1.0760944620908715	1.3109144720947088
Krr1	7.80342756701333	8.713870925168273	9.977098657769014	7.812091776921789	8.642452699903329	8.938753322058469
Lman1	2.718002050681119	5.315758215652633	5.12019413058315	3.9691843912242506	2.8200217895011432	2.6219799468470644
Lrpap1	5.106781895415263	7.714464827768246	8.5111094259498	4.930162451850611	5.234390584480351	3.9278811307079007
Ltv1	1.374425076900542	1.129965685627557	1.1355425798134526	2.8132641098643445	3.4786478233515936	3.093440444551824
Metap1	4.293247400029295	3.568034842285865	3.878365056495033	3.842907385697538	5.099357056269085	5.699746315535154
Mfn1	1.5943752746447928	1.3936254454269499	1.3202092970349586	1.277106012393234	1.2318740505455048	1.3629197873882581
Mina	3.0604950930130363	4.56183185957503	4.484416470766664	5.174677608440797	3.6520431493501513	3.0864943223000725
Mpi	5.106781895415263	4.003233469710968	5.613710472434974	6.05158264947245	5.760100661357394	5.7867238463396955
Myo10	0.520755822469606	0.49904315692226475	0.5716842344733449	1.0368112543962484	0.8131166658994307	0.8973483933317227
Nap1l4	7.688882378790098	4.52982710835423	6.38537954045651	6.283369619829174	6.230876643803035	6.109869533703793
Ncapd3	1.641980372052146	1.5564537415863797	1.6586335026920451	1.0033830179199463	1.0103576854025687	0.9905472336313119
Nckap1	1.2878863336751136	1.7402995908670977	1.6432850534617427	1.4996483001172334	1.10396047200356	1.5248852379801885
Ncoa3	1.7660465797568479	1.8390194008182659	1.3563054523394251	1.3985932004689332	1.518850987432675	1.4873761778207297
Nelfa	3.6730628387285775	2.283555496898509	3.050580116781679	1.970959638251549	2.3930703248477037	2.7912841266006283
Nol6	1.7873443679507837	2.45007918701333	2.393448092818685	2.155216881594373	2.0412772944191255	2.716507610533945
Nucb1	1.711996484546653	2.977827636267652	2.925123227420945	2.4087422542287724	1.4610627752458991	1.1768543126359023
Oxsr1	5.1838289146037795	5.468523162201399	5.004322438765451	4.4699380338301795	5.190811582193988	5.2467383425948295
Pacsin2	3.488794492456423	2.9371123135805726	3.559262910442102	4.25154915424552	3.6063158863876996	4.0646895385358786
Park7	25.03178555734583	30.63514583608288	31.2246909835444	20.177524702729862	23.60294004818242	18.632821937666105
Pdhb	11.150432107807235	10.721921604856803	10.513081064684917	11.866354044548652	12.203041323328577	10.543609567528389
Pebp1	44.61403251794346	33.0836742774185	42.578296807461896	42.57243342823648	53.35665730638801	51.6338487557381
Phip	1.397246228211513	1.4166226738814833	1.1389095321149616	1.0539608105844918	1.0335589007043227	1.0219255858903116
Pik3r4	0.9837996191592208	1.0179490563547577	1.1760673390460301	1.023949087255066	1.1609507587963603	1.4800374486590964
Poldip3	6.4315218983448075	5.272205358321235	6.464548418897399	4.876570088762351	5.569826144332428	6.114097608117903
Por	1.390537571407646	4.242774185033655	2.7335102752711005	3.632557360576118	2.5498012858874617	1.9979463638560038
Ppp2r2a	6.628973194668229	9.139501121816021	8.033062864942746	11.661363255736058	9.152511163283156	8.435008456148829
Prkar1a	1.6860114252233778	4.7624389600105586	3.0022901342230983	1.8145369284876904	1.4888060274056683	1.1086917129741483
Prpsap1	3.6569503442214737	3.1728916457700937	3.0599833169030104	5.326745938703735	4.719728705366048	4.9815776757670935
Psma1	17.04731214296177	19.904645638115348	22.50762114203382	23.66772734885279	22.558271570838897	21.520898767818313
Psmd7	9.429910648894097	11.642800580704764	12.434670508834458	17.599397085915257	12.37152633921036	11.149432230007248
Psme3	10.682583858210048	9.677312920681008	8.356411617502085	12.782448501088595	10.284951433964002	10.054662962068132
Rab7a	8.727991797275523	10.213804935990497	9.465685902783044	10.87623513649305	11.804692415105341	10.373278569702826
Rbmxl1	52.11366632488648	59.98746205622278	58.85493288845075	42.41500586166471	35.2529576946094	28.11609084319884
Rcl1	3.497876080269518	4.691170648013726	3.9144612117994995	4.903366270306481	3.3884208749558837	3.555810582266248
Rps5	65.45774132122455	57.262109014121684	53.16448016986426	71.49891140512477	77.92969049701546	98.97922203430781
Rps6	67.61681558517651	142.665302890326	92.62758777583984	164.21704907050744	142.1718915435253	104.18579366996859
Rps7	43.409989746594405	82.28520522634288	55.39698187609009	107.46608608273321	81.33314919670396	76.60968833051462
Sarnp	17.47502563351399	23.068166820641416	24.218093577007657	21.54848434098141	20.781353097331554	20.659881613916404
Sbds	2.6883843562326057	3.4307773525141876	2.9389550314703876	4.6186568414001	3.7398149426874743	3.4845373278569705
Slc27a2	4.65592500366193	4.6515771413488185	4.014863122772427	2.842471947747446	2.7789593211496264	3.5319521623580576
Slc9a3r1	5.386260436502124	7.1631252474594165	6.6177295821642526	5.32172165466421	6.136353174055149	4.733329306595796
Smu1	3.552658561593672	5.085785931107298	4.58603169788428	4.999832523865349	3.2088876613113597	3.6880889103648222
Srpr	1.9918851618573312	2.3634353965949586	2.6397209372867216	5.351197454362754	3.695929046018813	3.6899009422565836
Stk26	0.6265416727698843	0.6136663587171703	0.0	0.7978898007033998	0.8464760852552594	0.8450410727228799
Stoml2	5.205800498022557	4.05734459548634	5.850003791612952	6.108524535253727	6.927219997237951	8.024583232664895
Supv3l1	3.959572286509448	2.8958360828824072	3.802836126488208	2.386769385362586	2.297687550829382	3.060219859869534
Tacc2	0.6373809872564816	0.7709845585324007	0.5944945779934784	0.5614804890303132	0.5227025119305191	0.6113191592172023
Tbcb	3.8368243738098724	5.634485944305134	4.548115568362782	9.468765700887623	8.154183737666681	7.053938149311428
Tle3	1.5114105756554856	0.9026329681932164	1.2380071282323502	1.1565901858985095	1.3259064892817136	1.410636627204639
Tnks1bp1	0.6827303354328402	0.0	0.5078334723591416	0.7369619829174343	0.8696159216805537	1.016670693404204
Tnrc6b	0.782481324154094	0.2659066913026264	0.46454841889739895	0.21126109529392062	0.38641071675182986	0.3735201739550616
Tpm2	0.0	0.0	0.0	0.0	0.0	0.0
Trmt10c	2.1439285191152777	1.8241388412300383	2.057875180101615	2.143225590353375	2.1988061808528596	2.6732000483208505
Twf1	2.9963380694302035	3.5043552857331397	2.8867521043451885	4.6608608273321055	3.9451272844450584	3.722517516308287
